Cell Names,Date String,Tower Name,Zip,Attempted,Completed,Dropped,Dropped Call Percentage,F1,Number of Records
Rumia,10/04/2015 20:57,Clown Castle,602,1,1,0,0,294,1
Iclone,10/04/2015 20:57,Eastower,603,1,1,0,0,1416,1
KTV 2,10/04/2015 20:58,Clown Castle,602,1,1,0,0,570,1
Rexus,10/04/2015 20:58,Reflector Pond,603,1,1,0,0,2098,1
KTV 2,10/04/2015 20:58,Clown Castle,603,1,1,0,0,3314,1
Shaver,10/04/2015 20:58,GLU,603,1,1,0,0,2962,1
Rumia,10/04/2015 20:58,Eastower,610,1,1,0,0,4134,1
Fallacy,10/04/2015 20:59,Clown Castle,602,1,1,0,0,841,1
Fallacy,10/04/2015 20:59,Leaffson,603,1,1,0,0,3126,1
Iclone,10/04/2015 21:00,Eastower,602,1,1,0,0,197,1
Rexus,10/04/2015 21:00,Eastower,603,1,1,0,0,2258,1
Rexus,10/04/2015 21:01,Reflector Pond,603,1,1,0,0,2791,1
Fallacy,10/04/2015 21:01,Eastower,603,1,1,0,0,928,1
KTV 2,10/04/2015 21:01,Clown Castle,603,1,1,0,0,1656,1
KTV 2,10/04/2015 21:01,Clown Castle,603,1,1,0,0,2203,1
Fallacy,10/04/2015 21:01,Reflector Pond,610,1,1,0,0,3989,1
Iclone,10/04/2015 21:03,Eastower,603,1,1,0,0,1707,1
Iclone,10/04/2015 21:03,Reflector Pond,603,1,1,0,0,2219,1
Rumia,10/04/2015 21:03,GLU,603,1,1,0,0,3422,1
Rumia,10/04/2015 21:03,Reflector Pond,603,1,1,0,0,3501,1
KTV 2,10/04/2015 21:05,Clown Castle,603,1,1,0,0,1348,1
Shaver,10/04/2015 21:05,Eastower,603,1,1,0,0,2750,1
Rexus,10/04/2015 21:05,Clown Castle,610,1,1,0,0,4186,1
Iclone,10/04/2015 21:06,Reflector Pond,603,1,1,0,0,1493,1
Rexus,10/04/2015 21:06,Leaffson,603,1,1,0,0,2708,1
Rexus,10/04/2015 21:06,Reflector Pond,603,1,1,0,0,3225,1
Fallacy,10/04/2015 21:06,Eastower,603,1,1,0,0,1076,1
KTV 2,10/04/2015 21:06,Eastower,603,1,1,0,0,1962,1
KTV 2,10/04/2015 21:07,Eastower,602,1,1,0,0,198,1
Rexus,10/04/2015 21:07,Leaffson,603,1,1,0,0,3082,1
Fallacy,10/04/2015 21:07,Leaffson,603,1,1,0,0,1564,1
KTV 2,10/04/2015 21:07,Reflector Pond,603,1,1,0,0,1572,1
Iclone,10/04/2015 21:08,Clown Castle,603,1,1,0,0,2124,1
Rumia,10/04/2015 21:08,Leaffson,603,1,1,0,0,2142,1
KTV 2,10/04/2015 21:08,Leaffson,610,1,1,0,0,4013,1
Rexus,10/04/2015 21:09,Eastower,603,1,1,0,0,1928,1
Fallacy,10/04/2015 21:09,Clown Castle,603,1,1,0,0,3138,1
Iclone,10/04/2015 21:10,Leaffson,603,1,1,0,0,3325,1
Rexus,10/04/2015 21:10,Leaffson,603,1,1,0,0,1254,1
KTV 2,10/04/2015 21:10,Clown Castle,603,1,1,0,0,907,1
Rumia,10/04/2015 21:10,Leaffson,603,1,1,0,0,2859,1
Iclone,10/04/2015 21:11,Clown Castle,603,1,1,0,0,3543,1
Rexus,10/04/2015 21:11,Eastower,603,1,1,0,0,1797,1
KTV 2,10/04/2015 21:11,Leaffson,603,1,1,0,0,3544,1
Rumia,10/04/2015 21:11,Clown Castle,603,1,1,0,0,1931,1
Rumia,10/04/2015 21:11,Reflector Pond,603,1,1,0,0,2368,1
Iclone,10/04/2015 21:11,GLU,606,1,1,0,0,3934,1
Rexus,10/04/2015 21:11,Clown Castle,610,1,1,0,0,4115,1
Fallacy,10/04/2015 21:11,Reflector Pond,610,1,1,0,0,4072,1
Rumia,10/04/2015 21:12,Reflector Pond,603,1,1,0,0,3554,1
Iclone,10/04/2015 21:13,Eastower,602,1,1,0,0,588,1
Rexus,10/04/2015 21:13,Clown Castle,602,1,1,0,0,67,1
KTV 2,10/04/2015 21:13,Clown Castle,603,1,1,0,0,2982,1
Shaver,10/04/2015 21:13,Leaffson,603,1,1,0,0,992,1
Rexus,10/04/2015 21:14,Leaffson,603,1,1,0,0,3560,1
Fallacy,10/04/2015 21:14,GLU,603,1,1,0,0,2363,1
KTV 2,10/04/2015 21:14,Leaffson,603,1,1,0,0,2551,1
Rumia,10/04/2015 21:14,Reflector Pond,603,1,1,0,0,1721,1
Fallacy,10/04/2015 21:15,Reflector Pond,603,1,1,0,0,3445,1
Fallacy,10/04/2015 21:16,Reflector Pond,602,1,1,0,0,101,1
Iclone,10/04/2015 21:16,Clown Castle,603,1,1,0,0,904,1
Rexus,10/04/2015 21:16,Eastower,603,1,1,0,0,2545,1
KTV 2,10/04/2015 21:16,Leaffson,603,1,1,0,0,1169,1
Rumia,10/04/2015 21:17,Reflector Pond,603,1,1,0,0,3450,1
Iclone,10/04/2015 21:18,Leaffson,602,1,1,0,0,325,1
Fallacy,10/04/2015 21:18,Eastower,602,1,1,0,0,685,1
KTV 2,10/04/2015 21:18,Reflector Pond,602,1,1,0,0,780,1
Rexus,10/04/2015 21:18,Clown Castle,603,1,1,0,0,946,1
Rexus,10/04/2015 21:18,Clown Castle,603,1,1,0,0,3302,1
Rexus,10/04/2015 21:18,Eastower,603,1,1,0,0,1660,1
Fallacy,10/04/2015 21:18,Clown Castle,603,1,1,0,0,1395,1
Rumia,10/04/2015 21:18,Clown Castle,603,1,1,0,0,2645,1
Fallacy,10/04/2015 21:19,Eastower,602,1,1,0,0,483,1
Rexus,10/04/2015 21:19,Clown Castle,603,1,1,0,0,970,1
Iclone,10/04/2015 21:20,Leaffson,603,1,1,0,0,2852,1
Rexus,10/04/2015 21:20,Reflector Pond,603,1,1,0,0,2349,1
Rumia,10/04/2015 21:20,Clown Castle,603,1,1,0,0,3666,1
KTV 2,10/04/2015 21:20,Reflector Pond,610,1,1,0,0,4148,1
Rumia,10/04/2015 21:21,Leaffson,602,1,1,0,0,843,1
KTV 2,10/04/2015 21:21,Clown Castle,603,1,1,0,0,2325,1
KTV 2,10/04/2015 21:21,Reflector Pond,603,1,1,0,0,2727,1
Rumia,10/04/2015 21:21,Leaffson,603,1,1,0,0,2686,1
KTV 2,10/04/2015 21:22,Leaffson,602,1,1,0,0,531,1
Iclone,10/04/2015 21:22,Eastower,603,1,1,0,0,1909,1
Rexus,10/04/2015 21:22,Eastower,603,1,1,0,0,1671,1
Rexus,10/04/2015 21:22,Leaffson,603,1,1,0,0,3443,1
Rexus,10/04/2015 21:22,Reflector Pond,603,1,1,0,0,1351,1
Fallacy,10/04/2015 21:22,Reflector Pond,603,1,1,0,0,1771,1
Rumia,10/04/2015 21:22,Clown Castle,603,1,1,0,0,1135,1
Shaver,10/04/2015 21:22,Clown Castle,603,1,1,0,0,2081,1
KTV 2,10/04/2015 21:23,Eastower,602,1,1,0,0,505,1
Shaver,10/04/2015 21:23,Leaffson,603,1,0,1,1,3093,1
KTV 2,10/04/2015 21:24,Clown Castle,602,1,1,0,0,155,1
Shaver,10/04/2015 21:25,Eastower,602,1,1,0,0,218,1
Fallacy,10/04/2015 21:25,Clown Castle,603,1,1,0,0,3134,1
Rumia,10/04/2015 21:25,Clown Castle,604,1,1,0,0,3846,1
Iclone,10/04/2015 21:25,Eastower,606,1,1,0,0,3925,1
KTV 2,10/04/2015 21:26,Leaffson,603,1,1,0,0,2393,1
Rexus,10/04/2015 21:26,Leaffson,606,1,1,0,0,3951,1
Rumia,10/04/2015 21:27,Reflector Pond,603,1,1,0,0,3372,1
Shaver,10/04/2015 21:27,Clown Castle,603,1,1,0,0,2604,1
Rexus,10/04/2015 21:28,Clown Castle,603,1,1,0,0,2289,1
KTV 2,10/04/2015 21:28,Reflector Pond,603,1,1,0,0,2798,1
KTV 2,10/04/2015 21:28,Leaffson,606,1,1,0,0,3986,1
Rexus,10/04/2015 21:29,Reflector Pond,602,1,1,0,0,320,1
Rexus,10/04/2015 21:29,Eastower,603,1,1,0,0,3270,1
Rumia,10/04/2015 21:31,Leaffson,602,1,1,0,0,525,1
Rexus,10/04/2015 21:31,Eastower,603,1,1,0,0,3140,1
KTV 2,10/04/2015 21:31,Reflector Pond,603,1,1,0,0,3421,1
Rexus,10/04/2015 21:32,Eastower,603,1,1,0,0,1828,1
Rexus,10/04/2015 21:32,Eastower,603,1,1,0,0,2854,1
Rumia,10/04/2015 21:33,Leaffson,602,1,1,0,0,681,1
Iclone,10/04/2015 21:33,Leaffson,603,1,1,0,0,3602,1
Rumia,10/04/2015 21:33,GLU,603,1,1,0,0,2218,1
Rexus,10/04/2015 21:33,Reflector Pond,606,1,1,0,0,3987,1
Iclone,10/04/2015 21:34,Reflector Pond,603,1,1,0,0,2569,1
Rexus,10/04/2015 21:34,Clown Castle,603,1,1,0,0,2666,1
Fallacy,10/04/2015 21:34,Reflector Pond,606,1,1,0,0,3906,1
Rexus,10/04/2015 21:35,Leaffson,610,1,1,0,0,4153,1
Fallacy,10/04/2015 21:36,Reflector Pond,606,1,1,0,0,3849,1
Rumia,10/04/2015 21:36,Eastower,606,1,1,0,0,3894,1
Iclone,10/04/2015 21:37,Clown Castle,602,1,1,0,0,93,1
Iclone,10/04/2015 21:37,Clown Castle,603,1,1,0,0,1454,1
Fallacy,10/04/2015 21:37,Leaffson,603,1,1,0,0,1205,1
KTV 2,10/04/2015 21:38,Reflector Pond,602,1,1,0,0,552,1
Rumia,10/04/2015 21:38,Eastower,602,1,1,0,0,692,1
Rexus,10/04/2015 21:38,GLU,603,1,1,0,0,3316,1
KTV 2,10/04/2015 21:39,Leaffson,602,1,1,0,0,161,1
Fallacy,10/04/2015 21:39,Leaffson,603,1,1,0,0,1580,1
Iclone,10/04/2015 21:39,Eastower,604,1,1,0,0,3817,1
Iclone,10/04/2015 21:39,Leaffson,610,1,1,0,0,4152,1
KTV 2,10/04/2015 21:40,Eastower,603,1,1,0,0,3349,1
KTV 2,10/04/2015 21:40,Leaffson,603,1,1,0,0,3053,1
KTV 2,10/04/2015 21:40,Reflector Pond,603,1,1,0,0,2367,1
Rumia,10/04/2015 21:40,Reflector Pond,603,1,1,0,0,2396,1
Shaver,10/04/2015 21:41,Reflector Pond,602,1,1,0,0,774,1
Iclone,10/04/2015 21:41,Eastower,603,1,1,0,0,3496,1
Rexus,10/04/2015 21:41,Reflector Pond,603,1,1,0,0,3630,1
Fallacy,10/04/2015 21:41,Leaffson,603,1,1,0,0,1330,1
Fallacy,10/04/2015 21:41,Reflector Pond,603,1,1,0,0,2833,1
Iclone,10/04/2015 21:42,Reflector Pond,603,1,1,0,0,1088,1
KTV 2,10/04/2015 21:42,Leaffson,603,1,1,0,0,3152,1
Rumia,10/04/2015 21:42,Leaffson,603,1,1,0,0,3396,1
Rumia,10/04/2015 21:42,Eastower,606,1,1,0,0,3882,1
Rexus,10/04/2015 21:42,Eastower,610,1,1,0,0,4196,1
KTV 2,10/04/2015 21:43,Leaffson,604,1,1,0,0,3806,1
Fallacy,10/04/2015 21:44,Eastower,603,1,1,0,0,2417,1
Rumia,10/04/2015 21:45,Eastower,602,1,1,0,0,878,1
KTV 2,10/04/2015 21:45,Eastower,603,1,1,0,0,2089,1
Rexus,10/04/2015 21:45,Reflector Pond,610,1,1,0,0,4035,1
Rexus,10/04/2015 21:46,Leaffson,602,1,1,0,0,139,1
Rumia,10/04/2015 21:46,Reflector Pond,603,1,1,0,0,1984,1
KTV 2,10/04/2015 21:47,Eastower,610,1,1,0,0,4199,1
Fallacy,10/04/2015 21:48,Eastower,602,1,1,0,0,53,1
KTV 2,10/04/2015 21:48,Leaffson,602,1,1,0,0,669,1
Rexus,10/04/2015 21:48,Reflector Pond,603,1,1,0,0,2199,1
KTV 2,10/04/2015 21:48,GLU,603,1,1,0,0,3195,1
Rumia,10/04/2015 21:49,Reflector Pond,602,1,1,0,0,671,1
Iclone,10/04/2015 21:50,Clown Castle,602,1,1,0,0,181,1
Rumia,10/04/2015 21:50,Reflector Pond,603,1,1,0,0,3328,1
KTV 2,10/04/2015 21:50,Reflector Pond,604,1,1,0,0,3811,1
KTV 2,10/04/2015 21:51,Clown Castle,602,1,1,0,0,631,1
Shaver,10/04/2015 21:51,Leaffson,602,1,1,0,0,240,1
Rexus,10/04/2015 21:51,Eastower,603,1,1,0,0,2232,1
Rexus,10/04/2015 21:51,Eastower,603,1,1,0,0,1093,1
Fallacy,10/04/2015 21:51,GLU,603,1,1,0,0,3687,1
Fallacy,10/04/2015 21:51,Reflector Pond,603,1,1,0,0,2118,1
KTV 2,10/04/2015 21:51,Clown Castle,603,1,1,0,0,2881,1
Iclone,10/04/2015 21:52,Leaffson,603,1,1,0,0,1766,1
Fallacy,10/04/2015 21:52,Reflector Pond,603,1,1,0,0,2493,1
KTV 2,10/04/2015 21:52,Clown Castle,603,1,1,0,0,2137,1
Rexus,10/04/2015 21:52,Leaffson,610,1,1,0,0,4002,1
Rexus,10/04/2015 21:53,GLU,602,1,1,0,0,343,1
Fallacy,10/04/2015 21:53,Leaffson,602,1,1,0,0,616,1
Fallacy,10/04/2015 21:53,Reflector Pond,602,1,1,0,0,617,1
Rexus,10/04/2015 21:53,Reflector Pond,603,1,1,0,0,925,1
Rumia,10/04/2015 21:53,GLU,603,1,1,0,0,3269,1
Shaver,10/04/2015 21:54,Reflector Pond,603,1,1,0,0,3568,1
Fallacy,10/04/2015 21:54,GLU,610,1,1,0,0,4233,1
Fallacy,10/04/2015 21:55,Eastower,603,1,1,0,0,2004,1
Fallacy,10/04/2015 21:55,Eastower,603,1,1,0,0,2540,1
Rumia,10/04/2015 21:55,Clown Castle,603,1,1,0,0,1759,1
Iclone,10/04/2015 21:55,Clown Castle,606,1,1,0,0,3935,1
Iclone,10/04/2015 21:56,Eastower,603,1,1,0,0,1520,1
KTV 2,10/04/2015 21:56,Reflector Pond,603,1,1,0,0,3558,1
Fallacy,10/04/2015 21:57,Clown Castle,602,1,1,0,0,5,1
Rumia,10/04/2015 21:57,Reflector Pond,602,1,1,0,0,29,1
Rexus,10/04/2015 21:57,Leaffson,603,1,1,0,0,3647,1
Shaver,10/04/2015 21:57,Reflector Pond,603,1,1,0,0,3503,1
Iclone,10/04/2015 21:58,Reflector Pond,602,1,1,0,0,137,1
KTV 2,10/04/2015 21:58,Reflector Pond,602,1,1,0,0,620,1
Rumia,10/04/2015 21:58,Leaffson,602,1,1,0,0,329,1
KTV 2,10/04/2015 21:58,Eastower,603,1,1,0,0,2945,1
Rumia,10/04/2015 21:58,Reflector Pond,603,1,1,0,0,1288,1
Shaver,10/04/2015 21:59,GLU,603,1,1,0,0,2639,1
Rexus,10/04/2015 21:59,Clown Castle,604,1,1,0,0,3813,1
Rexus,10/04/2015 22:00,Leaffson,603,1,1,0,0,1214,1
Rumia,10/04/2015 22:00,Reflector Pond,606,1,1,0,0,3847,1
Iclone,10/04/2015 22:00,Eastower,610,1,1,0,0,4178,1
KTV 2,10/04/2015 22:01,Leaffson,603,1,1,0,0,1886,1
Rumia,10/04/2015 22:01,Leaffson,603,1,1,0,0,1781,1
Shaver,10/04/2015 22:01,Clown Castle,603,1,1,0,0,2402,1
Shaver,10/04/2015 22:02,Eastower,602,1,1,0,0,301,1
Shaver,10/04/2015 22:02,Clown Castle,603,1,1,0,0,2452,1
Rumia,10/04/2015 22:03,Clown Castle,602,1,1,0,0,186,1
Rumia,10/04/2015 22:03,Clown Castle,603,1,1,0,0,931,1
Rumia,10/04/2015 22:03,Reflector Pond,603,1,1,0,0,3331,1
Fallacy,10/04/2015 22:04,Eastower,602,1,1,0,0,542,1
Fallacy,10/04/2015 22:04,Reflector Pond,602,1,1,0,0,894,1
Rexus,10/04/2015 22:04,Leaffson,603,1,1,0,0,2570,1
Rexus,10/04/2015 22:04,Reflector Pond,603,1,1,0,0,1611,1
Rumia,10/04/2015 22:04,Eastower,603,1,1,0,0,1586,1
Shaver,10/04/2015 22:04,Leaffson,603,1,1,0,0,3736,1
Iclone,10/04/2015 22:05,Reflector Pond,602,1,1,0,0,179,1
Fallacy,10/04/2015 22:05,Clown Castle,602,1,1,0,0,689,1
Iclone,10/04/2015 22:05,GLU,610,1,1,0,0,4239,1
Rumia,10/04/2015 22:06,Reflector Pond,603,1,1,0,0,3307,1
Iclone,10/04/2015 22:06,Reflector Pond,610,1,1,0,0,4076,1
Fallacy,10/04/2015 22:06,Reflector Pond,610,1,1,0,0,4167,1
KTV 2,10/04/2015 22:07,Reflector Pond,610,1,1,0,0,4108,1
Rexus,10/04/2015 22:08,GLU,602,1,1,0,0,98,1
Rexus,10/04/2015 22:08,GLU,603,1,0,1,1,2243,1
Rumia,10/04/2015 22:09,Reflector Pond,602,1,1,0,0,206,1
Fallacy,10/04/2015 22:09,Eastower,603,1,1,0,0,3782,1
KTV 2,10/04/2015 22:09,Reflector Pond,603,1,1,0,0,1072,1
Rumia,10/04/2015 22:09,Clown Castle,603,1,1,0,0,3529,1
Rumia,10/04/2015 22:09,Eastower,603,1,1,0,0,2980,1
Shaver,10/04/2015 22:09,Leaffson,606,1,1,0,0,3865,1
KTV 2,10/04/2015 22:10,Leaffson,603,1,1,0,0,2965,1
Rumia,10/04/2015 22:11,Eastower,603,1,1,0,0,1879,1
Rumia,10/04/2015 22:11,Leaffson,603,1,1,0,0,1071,1
Iclone,10/04/2015 22:12,GLU,602,1,1,0,0,810,1
Fallacy,10/04/2015 22:12,Reflector Pond,602,1,1,0,0,561,1
Iclone,10/04/2015 22:12,Eastower,603,1,1,0,0,2710,1
Rumia,10/04/2015 22:12,Eastower,603,1,1,0,0,2614,1
Rumia,10/04/2015 22:12,Reflector Pond,603,1,1,0,0,1048,1
Rexus,10/04/2015 22:13,Eastower,603,1,1,0,0,1388,1
Fallacy,10/04/2015 22:13,Leaffson,603,1,1,0,0,1513,1
KTV 2,10/04/2015 22:14,Leaffson,602,1,1,0,0,840,1
Rexus,10/04/2015 22:14,Leaffson,603,1,1,0,0,2204,1
Fallacy,10/04/2015 22:14,Reflector Pond,603,1,1,0,0,1131,1
Fallacy,10/04/2015 22:14,Reflector Pond,603,1,1,0,0,1980,1
KTV 2,10/04/2015 22:14,Clown Castle,603,1,1,0,0,1896,1
Rumia,10/04/2015 22:14,Clown Castle,603,1,1,0,0,3050,1
Rumia,10/04/2015 22:14,Eastower,603,1,1,0,0,3386,1
Rumia,10/04/2015 22:14,Reflector Pond,603,1,1,0,0,2758,1
Fallacy,10/04/2015 22:15,Clown Castle,603,1,1,0,0,933,1
Fallacy,10/04/2015 22:15,Reflector Pond,603,1,1,0,0,3404,1
Fallacy,10/04/2015 22:16,Leaffson,603,1,1,0,0,1166,1
Fallacy,10/04/2015 22:17,Clown Castle,603,1,1,0,0,2541,1
Shaver,10/04/2015 22:17,Clown Castle,603,1,1,0,0,3026,1
KTV 2,10/04/2015 22:18,Leaffson,603,1,1,0,0,3297,1
Rumia,10/04/2015 22:18,Clown Castle,603,1,1,0,0,2162,1
Rumia,10/04/2015 22:18,Leaffson,603,1,1,0,0,1736,1
Rexus,10/04/2015 22:19,Eastower,603,1,1,0,0,1612,1
Fallacy,10/04/2015 22:19,Reflector Pond,603,1,1,0,0,1035,1
Fallacy,10/04/2015 22:19,Reflector Pond,603,1,1,0,0,2230,1
Rexus,10/04/2015 22:19,Clown Castle,606,1,1,0,0,3853,1
KTV 2,10/04/2015 22:21,Reflector Pond,603,1,1,0,0,1823,1
Rexus,10/04/2015 22:22,GLU,602,1,1,0,0,802,1
Shaver,10/04/2015 22:22,Eastower,602,1,1,0,0,396,1
Fallacy,10/04/2015 22:23,Reflector Pond,602,1,1,0,0,453,1
Fallacy,10/04/2015 22:23,Clown Castle,603,1,1,0,0,2796,1
Fallacy,10/04/2015 22:23,Eastower,603,1,1,0,0,2451,1
Shaver,10/04/2015 22:23,Clown Castle,603,1,1,0,0,1106,1
Iclone,10/04/2015 22:24,Reflector Pond,610,1,1,0,0,3988,1
Rumia,10/04/2015 22:25,Reflector Pond,603,1,1,0,0,2668,1
Rexus,10/04/2015 22:26,Reflector Pond,602,1,1,0,0,111,1
Fallacy,10/04/2015 22:26,Eastower,602,1,1,0,0,129,1
Shaver,10/04/2015 22:26,Clown Castle,603,1,1,0,0,1147,1
KTV 2,10/04/2015 22:28,Reflector Pond,603,1,1,0,0,3012,1
Rexus,10/04/2015 22:29,Clown Castle,603,1,1,0,0,1937,1
Fallacy,10/04/2015 22:30,Eastower,603,1,1,0,0,2991,1
Rumia,10/04/2015 22:30,Leaffson,603,1,1,0,0,3212,1
Rexus,10/04/2015 22:31,Clown Castle,602,1,1,0,0,377,1
Fallacy,10/04/2015 22:31,Clown Castle,602,1,1,0,0,321,1
Rexus,10/04/2015 22:31,Reflector Pond,603,1,1,0,0,1089,1
Rumia,10/04/2015 22:32,Clown Castle,602,1,1,0,0,221,1
Shaver,10/04/2015 22:32,Leaffson,602,1,1,0,0,450,1
Rexus,10/04/2015 22:32,Eastower,603,1,0,1,1,3528,1
KTV 2,10/04/2015 22:32,Reflector Pond,603,1,1,0,0,3634,1
Rumia,10/04/2015 22:32,Clown Castle,603,1,1,0,0,1679,1
Rumia,10/04/2015 22:32,Reflector Pond,603,1,1,0,0,3655,1
Shaver,10/04/2015 22:32,Clown Castle,603,1,1,0,0,1734,1
KTV 2,10/04/2015 22:33,Clown Castle,602,1,1,0,0,582,1
KTV 2,10/04/2015 22:33,Reflector Pond,602,1,1,0,0,72,1
KTV 2,10/04/2015 22:33,Leaffson,603,1,1,0,0,1772,1
Shaver,10/04/2015 22:33,Reflector Pond,603,1,1,0,0,3323,1
KTV 2,10/04/2015 22:34,Leaffson,602,1,1,0,0,285,1
Rexus,10/04/2015 22:34,Eastower,603,1,1,0,0,3563,1
Fallacy,10/04/2015 22:34,GLU,603,1,1,0,0,1064,1
Fallacy,10/04/2015 22:34,Reflector Pond,603,1,1,0,0,1615,1
Shaver,10/04/2015 22:34,Clown Castle,603,1,0,1,1,1236,1
Rumia,10/04/2015 22:35,Clown Castle,602,1,1,0,0,674,1
Iclone,10/04/2015 22:35,Eastower,603,1,1,0,0,1901,1
Rexus,10/04/2015 22:35,Leaffson,603,1,1,0,0,1063,1
KTV 2,10/04/2015 22:35,Leaffson,603,1,1,0,0,1880,1
KTV 2,10/04/2015 22:36,Reflector Pond,602,1,1,0,0,640,1
Rexus,10/04/2015 22:36,Reflector Pond,603,1,1,0,0,1420,1
KTV 2,10/04/2015 22:36,Eastower,603,1,1,0,0,2933,1
Rumia,10/04/2015 22:36,Leaffson,603,1,1,0,0,1010,1
Shaver,10/04/2015 22:36,Clown Castle,603,1,1,0,0,1863,1
Fallacy,10/04/2015 22:37,Reflector Pond,603,1,1,0,0,2253,1
KTV 2,10/04/2015 22:37,Eastower,603,1,1,0,0,2588,1
KTV 2,10/04/2015 22:37,Eastower,603,1,1,0,0,3635,1
Rumia,10/04/2015 22:37,Reflector Pond,603,1,1,0,0,2522,1
Rexus,10/04/2015 22:38,Clown Castle,603,1,1,0,0,1969,1
Fallacy,10/04/2015 22:38,Eastower,603,1,1,0,0,1700,1
Fallacy,10/04/2015 22:38,Clown Castle,603,1,1,0,0,1536,1
KTV 2,10/04/2015 22:38,Eastower,603,1,1,0,0,3148,1
Rumia,10/04/2015 22:38,Leaffson,603,1,1,0,0,2091,1
Rumia,10/04/2015 22:38,Reflector Pond,603,1,1,0,0,2187,1
Shaver,10/04/2015 22:38,Reflector Pond,603,1,1,0,0,921,1
KTV 2,10/04/2015 22:38,Clown Castle,610,1,1,0,0,4250,1
Fallacy,10/04/2015 22:40,Clown Castle,603,1,1,0,0,1158,1
Shaver,10/04/2015 22:40,Leaffson,603,1,1,0,0,1718,1
Shaver,10/04/2015 22:40,Clown Castle,603,1,1,0,0,1591,1
Shaver,10/04/2015 22:40,Reflector Pond,603,1,1,0,0,1889,1
Rexus,10/04/2015 22:41,Clown Castle,603,1,1,0,0,1159,1
Fallacy,10/04/2015 22:42,Reflector Pond,602,1,1,0,0,782,1
Fallacy,10/04/2015 22:42,Leaffson,603,1,1,0,0,2052,1
Shaver,10/04/2015 22:42,Clown Castle,604,1,1,0,0,3834,1
KTV 2,10/04/2015 22:43,Eastower,602,1,1,0,0,97,1
Rexus,10/04/2015 22:43,Clown Castle,603,1,1,0,0,3055,1
Shaver,10/04/2015 22:43,Leaffson,603,1,1,0,0,2971,1
Shaver,10/04/2015 22:43,Reflector Pond,603,1,1,0,0,3356,1
Fallacy,10/04/2015 22:44,Leaffson,602,1,1,0,0,852,1
Fallacy,10/04/2015 22:44,Leaffson,603,1,1,0,0,1387,1
KTV 2,10/04/2015 22:44,Eastower,603,1,1,0,0,3284,1
Rexus,10/04/2015 22:44,Leaffson,610,1,1,0,0,4051,1
Rumia,10/04/2015 22:45,Reflector Pond,602,1,1,0,0,468,1
KTV 2,10/04/2015 22:45,Eastower,603,1,1,0,0,2240,1
KTV 2,10/04/2015 22:46,Eastower,603,1,1,0,0,2952,1
Shaver,10/04/2015 22:46,Reflector Pond,603,1,1,0,0,1724,1
Rumia,10/04/2015 22:48,Clown Castle,603,1,1,0,0,2054,1
KTV 2,10/04/2015 22:49,Leaffson,602,1,1,0,0,70,1
Rumia,10/04/2015 22:49,Clown Castle,603,1,1,0,0,3174,1
Iclone,10/04/2015 22:50,Leaffson,603,1,1,0,0,3054,1
Fallacy,10/04/2015 22:50,Eastower,603,1,1,0,0,1920,1
Fallacy,10/04/2015 22:50,Reflector Pond,603,1,1,0,0,1175,1
Fallacy,10/04/2015 22:50,Clown Castle,606,1,1,0,0,3979,1
Rexus,10/04/2015 22:50,Eastower,610,1,1,0,0,4238,1
Iclone,10/04/2015 22:51,Leaffson,603,1,1,0,0,2208,1
Rexus,10/04/2015 22:51,Reflector Pond,603,1,1,0,0,2895,1
KTV 2,10/04/2015 22:51,Leaffson,603,1,1,0,0,2519,1
Fallacy,10/04/2015 22:51,Leaffson,610,1,1,0,0,4182,1
Rumia,10/04/2015 22:52,Clown Castle,602,1,1,0,0,858,1
Fallacy,10/04/2015 22:52,Eastower,603,1,1,0,0,3076,1
Fallacy,10/04/2015 22:52,Eastower,603,1,1,0,0,3087,1
KTV 2,10/04/2015 22:53,Leaffson,602,1,1,0,0,684,1
Shaver,10/04/2015 22:53,Reflector Pond,602,1,1,0,0,529,1
Shaver,10/04/2015 22:54,Clown Castle,603,1,1,0,0,2227,1
Shaver,10/04/2015 22:54,Reflector Pond,603,1,1,0,0,3720,1
Fallacy,10/04/2015 22:54,Leaffson,610,1,1,0,0,4137,1
Iclone,10/04/2015 22:55,Reflector Pond,602,1,1,0,0,458,1
Fallacy,10/04/2015 22:55,Reflector Pond,602,1,1,0,0,833,1
KTV 2,10/04/2015 22:55,Reflector Pond,602,1,0,1,1,809,1
KTV 2,10/04/2015 22:55,Reflector Pond,602,1,1,0,0,619,1
Rexus,10/04/2015 22:55,Reflector Pond,603,1,1,0,0,3254,1
Iclone,10/04/2015 22:56,Reflector Pond,603,1,1,0,0,3266,1
Rexus,10/04/2015 22:56,Eastower,603,1,1,0,0,3197,1
Rexus,10/04/2015 22:56,Leaffson,603,1,1,0,0,2564,1
Rumia,10/04/2015 22:56,Leaffson,603,1,1,0,0,3057,1
KTV 2,10/04/2015 22:57,Leaffson,602,1,1,0,0,392,1
Rexus,10/04/2015 22:57,Eastower,603,1,1,0,0,3246,1
KTV 2,10/04/2015 22:57,Clown Castle,603,1,1,0,0,1122,1
Rexus,10/04/2015 22:57,Leaffson,610,1,1,0,0,4183,1
Rumia,10/04/2015 22:58,Clown Castle,603,1,1,0,0,1259,1
Rumia,10/04/2015 22:58,Reflector Pond,603,1,1,0,0,2106,1
Rexus,10/04/2015 22:59,Leaffson,602,1,1,0,0,827,1
